SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Sinusoid,18-Stretch,863.800,29.412,0.2,0.389
Sinusoid,18-Stretch,864.000,29.416,0.204,0.316
Sinusoid,18-Stretch,864.200,29.425,0.213,0.438
Sinusoid,18-Stretch,864.400,29.432,0.22,0.414
Sinusoid,18-Stretch,864.600,29.439,0.227,0.438
Sinusoid,18-Stretch,864.800,29.446,0.234,0.414
Sinusoid,18-Stretch,865.000,29.452,0.24,0.389
Sinusoid,18-Stretch,865.200,29.459,0.247,0.414
Sinusoid,18-Stretch,865.400,29.466,0.254,0.438
Sinusoid,18-Stretch,865.600,29.472,0.26,0.414
Sinusoid,18-Stretch,865.800,29.479,0.267,0.438
Sinusoid,18-Stretch,866.000,29.486,0.274,0.463
Sinusoid,18-Stretch,866.200,29.492,0.28,0.487
Sinusoid,18-Stretch,866.400,29.499,0.287,0.463
Sinusoid,18-Stretch,866.600,29.506,0.294,0.463
Sinusoid,18-Stretch,866.800,29.513,0.301,0.463
Sinusoid,18-Stretch,867.000,29.519,0.307,0.463
Sinusoid,18-Stretch,867.200,29.526,0.314,0.463
Sinusoid,18-Stretch,867.400,29.533,0.321,0.463
Sinusoid,18-Stretch,867.600,29.54,0.328,0.511
Sinusoid,18-Stretch,867.800,29.547,0.335,0.609
Sinusoid,18-Stretch,868.000,29.552,0.34,0.585
Sinusoid,18-Stretch,868.200,29.562,0.35,0.560
Sinusoid,18-Stretch,868.400,29.569,0.357,0.634
Sinusoid,18-Stretch,868.600,29.577,0.365,0.560
Sinusoid,18-Stretch,868.800,29.584,0.372,0.609
Sinusoid,18-Stretch,869.000,29.591,0.379,0.609
Sinusoid,18-Stretch,869.200,29.599,0.387,0.585
Sinusoid,18-Stretch,869.400,29.607,0.395,0.658
Sinusoid,18-Stretch,869.600,29.614,0.402,0.658
Sinusoid,18-Stretch,869.800,29.621,0.409,0.658
Sinusoid,18-Stretch,870.000,29.629,0.417,0.658
Sinusoid,18-Stretch,870.200,29.636,0.424,0.658
Sinusoid,18-Stretch,870.400,29.644,0.432,0.658
Sinusoid,18-Stretch,870.600,29.651,0.439,0.682
Sinusoid,18-Stretch,870.800,29.659,0.447,0.682
Sinusoid,18-Stretch,871.000,29.666,0.454,0.805
Sinusoid,18-Stretch,871.200,29.674,0.462,0.780
Sinusoid,18-Stretch,871.400,29.682,0.47,0.780
Sinusoid,18-Stretch,871.600,29.689,0.477,0.829
Sinusoid,18-Stretch,871.800,29.696,0.484,0.756
Sinusoid,18-Stretch,872.000,29.702,0.49,0.780
Sinusoid,18-Stretch,872.200,29.712,0.5,0.805
Sinusoid,18-Stretch,872.400,29.719,0.507,0.756
Sinusoid,18-Stretch,872.600,29.727,0.515,0.805
Sinusoid,18-Stretch,872.800,29.734,0.522,0.854
Sinusoid,18-Stretch,873.000,29.742,0.53,0.829
Sinusoid,18-Stretch,873.200,29.749,0.537,0.854
Sinusoid,18-Stretch,873.400,29.757,0.545,0.854
Sinusoid,18-Stretch,873.600,29.764,0.552,0.805
Sinusoid,18-Stretch,873.800,29.772,0.56,0.854
Sinusoid,18-Stretch,874.000,29.779,0.567,0.805
Sinusoid,18-Stretch,874.200,29.786,0.574,0.878
Sinusoid,18-Stretch,874.400,29.794,0.582,0.878
Sinusoid,18-Stretch,874.600,29.801,0.589,0.878
Sinusoid,18-Stretch,874.800,29.809,0.597,0.878
Sinusoid,18-Stretch,875.000,29.816,0.604,0.854
Sinusoid,18-Stretch,875.200,29.824,0.612,0.854
Sinusoid,18-Stretch,875.400,29.831,0.619,0.854
Sinusoid,18-Stretch,875.600,29.839,0.627,0.854
Sinusoid,18-Stretch,875.800,29.846,0.634,0.878
Sinusoid,18-Stretch,876.000,29.852,0.64,0.878
Sinusoid,18-Stretch,876.200,29.861,0.649,0.951
Sinusoid,18-Stretch,876.400,29.868,0.656,0.878
Sinusoid,18-Stretch,876.600,29.875,0.663,0.927
Sinusoid,18-Stretch,876.800,29.881,0.669,0.902
Sinusoid,18-Stretch,877.000,29.888,0.676,0.878
Sinusoid,18-Stretch,877.200,29.895,0.683,0.951
Sinusoid,18-Stretch,877.400,29.901,0.689,0.878
Sinusoid,18-Stretch,877.600,29.908,0.696,0.951
Sinusoid,18-Stretch,877.800,29.915,0.703,0.927
Sinusoid,18-Stretch,878.000,29.921,0.709,1.049
Sinusoid,18-Stretch,878.200,29.928,0.716,1.049
Sinusoid,18-Stretch,878.400,29.935,0.723,1.049
Sinusoid,18-Stretch,878.600,29.942,0.73,1.049
Sinusoid,18-Stretch,878.800,29.948,0.736,1.049
Sinusoid,18-Stretch,879.000,29.955,0.743,1.049
Sinusoid,18-Stretch,879.200,29.962,0.75,1.049
Sinusoid,18-Stretch,879.400,29.969,0.757,1.073
Sinusoid,18-Stretch,879.600,29.975,0.763,1.049
Sinusoid,18-Stretch,879.800,29.982,0.77,1.098
Sinusoid,18-Stretch,880.000,29.987,0.775,1.073
Sinusoid,18-Stretch,880.200,29.995,0.783,1.073
Sinusoid,18-Stretch,880.400,30,0.788,1.122
Sinusoid,18-Stretch,880.600,30.006,0.794,1.049
Sinusoid,18-Stretch,880.800,30.011,0.799,1.098
Sinusoid,18-Stretch,881.000,30.016,0.804,1.098
Sinusoid,18-Stretch,881.200,30.022,0.81,1.049
Sinusoid,18-Stretch,881.400,30.027,0.815,1.122
Sinusoid,18-Stretch,881.600,30.032,0.82,1.073
Sinusoid,18-Stretch,881.800,30.038,0.826,1.147
Sinusoid,18-Stretch,882.000,30.043,0.831,1.196
Sinusoid,18-Stretch,882.200,30.048,0.836,1.244
Sinusoid,18-Stretch,882.400,30.053,0.841,1.220
Sinusoid,18-Stretch,882.600,30.059,0.847,1.244
Sinusoid,18-Stretch,882.800,30.064,0.852,1.244
Sinusoid,18-Stretch,883.000,30.07,0.858,1.244
Sinusoid,18-Stretch,883.200,30.075,0.863,1.196
Sinusoid,18-Stretch,883.400,30.08,0.868,1.244
Sinusoid,18-Stretch,883.600,30.085,0.873,1.220
Sinusoid,18-Stretch,883.800,30.091,0.879,1.244
Sinusoid,18-Stretch,884.000,30.095,0.883,1.244
Sinusoid,18-Stretch,884.200,30.101,0.889,1.244
Sinusoid,18-Stretch,884.400,30.105,0.893,1.244
Sinusoid,18-Stretch,884.600,30.108,0.896,1.293
Sinusoid,18-Stretch,884.800,30.112,0.9,1.269
Sinusoid,18-Stretch,885.000,30.115,0.903,1.269
Sinusoid,18-Stretch,885.200,30.118,0.906,1.318
Sinusoid,18-Stretch,885.400,30.122,0.91,1.244
Sinusoid,18-Stretch,885.600,30.125,0.913,1.293
Sinusoid,18-Stretch,885.800,30.129,0.917,1.293
Sinusoid,18-Stretch,886.000,30.132,0.92,1.244
Sinusoid,18-Stretch,886.200,30.136,0.924,1.318
Sinusoid,18-Stretch,886.400,30.139,0.927,1.244
Sinusoid,18-Stretch,886.600,30.142,0.93,1.269
Sinusoid,18-Stretch,886.800,30.146,0.934,1.342
Sinusoid,18-Stretch,887.000,30.149,0.937,1.244
Sinusoid,18-Stretch,887.200,30.153,0.941,1.293
Sinusoid,18-Stretch,887.400,30.156,0.944,1.293
Sinusoid,18-Stretch,887.600,30.16,0.948,1.244
Sinusoid,18-Stretch,887.800,30.163,0.951,1.318
Sinusoid,18-Stretch,888.000,30.165,0.953,1.293
Sinusoid,18-Stretch,888.200,30.17,0.958,1.318
Sinusoid,18-Stretch,888.400,30.171,0.959,1.293
Sinusoid,18-Stretch,888.600,30.172,0.96,1.342
Sinusoid,18-Stretch,888.800,30.173,0.961,1.367
Sinusoid,18-Stretch,889.000,30.175,0.963,1.318
Sinusoid,18-Stretch,889.200,30.176,0.964,1.391
Sinusoid,18-Stretch,889.400,30.177,0.965,1.367
Sinusoid,18-Stretch,889.600,30.178,0.966,1.269
Sinusoid,18-Stretch,889.800,30.179,0.967,1.391
Sinusoid,18-Stretch,890.000,30.18,0.968,1.342
Sinusoid,18-Stretch,890.200,30.182,0.97,1.415
Sinusoid,18-Stretch,890.400,30.182,0.97,1.391
Sinusoid,18-Stretch,890.600,30.184,0.972,1.342
Sinusoid,18-Stretch,890.800,30.185,0.973,1.415
Sinusoid,18-Stretch,891.000,30.186,0.974,1.367
Sinusoid,18-Stretch,891.200,30.187,0.975,1.391
Sinusoid,18-Stretch,891.400,30.188,0.976,1.391
Sinusoid,18-Stretch,891.600,30.19,0.978,1.318
Sinusoid,18-Stretch,891.800,30.191,0.979,1.391
Sinusoid,18-Stretch,892.000,30.191,0.979,1.367
Sinusoid,18-Recover,892.020,30.191,0.979,1.391
Sinusoid,18-Recover,892.220,30.183,0.971,1.342
Sinusoid,18-Recover,892.420,30.178,0.966,1.415
Sinusoid,18-Recover,892.620,30.173,0.961,1.342
Sinusoid,18-Recover,892.820,30.169,0.957,1.318
Sinusoid,18-Recover,893.020,30.165,0.953,1.318
Sinusoid,18-Recover,893.220,30.149,0.937,1.269
Sinusoid,18-Recover,893.420,30.135,0.923,1.244
Sinusoid,18-Recover,893.620,30.12,0.908,1.293
Sinusoid,18-Recover,893.820,30.106,0.894,1.269
Sinusoid,18-Recover,894.020,30.095,0.883,1.244
Sinusoid,18-Recover,894.220,30.072,0.86,1.244
Sinusoid,18-Recover,894.420,30.049,0.837,1.220
Sinusoid,18-Recover,894.620,30.027,0.815,1.098
Sinusoid,18-Recover,894.820,30.005,0.793,1.147
Sinusoid,18-Recover,895.020,29.987,0.775,1.073
Sinusoid,18-Recover,895.220,29.959,0.747,1.049
Sinusoid,18-Recover,895.420,29.931,0.719,1.000
Sinusoid,18-Recover,895.620,29.903,0.691,0.878
Sinusoid,18-Recover,895.820,29.875,0.663,0.927
Sinusoid,18-Recover,896.020,29.852,0.64,0.927
Sinusoid,18-Recover,896.220,29.821,0.609,0.854
Sinusoid,18-Recover,896.420,29.79,0.578,0.829
Sinusoid,18-Recover,896.620,29.759,0.547,0.854
Sinusoid,18-Recover,896.820,29.728,0.516,0.805
Sinusoid,18-Recover,897.020,29.702,0.49,0.756
Sinusoid,18-Recover,897.220,29.671,0.459,0.780
Sinusoid,18-Recover,897.420,29.64,0.428,0.658
Sinusoid,18-Recover,897.620,29.609,0.397,0.634
Sinusoid,18-Recover,897.820,29.578,0.366,0.609
Sinusoid,18-Recover,898.020,29.552,0.34,0.463
Sinusoid,18-Recover,898.220,29.523,0.311,0.463
Sinusoid,18-Recover,898.420,29.495,0.283,0.414
Sinusoid,18-Recover,898.620,29.467,0.255,0.438
Sinusoid,18-Recover,898.820,29.439,0.227,0.340
Sinusoid,18-Recover,899.020,29.416,0.204,0.316
Sinusoid,18-Recover,899.220,29.392,0.18,0.267
Sinusoid,18-Recover,899.420,29.371,0.159,0.267
Sinusoid,18-Recover,899.620,29.349,0.137,0.267
Sinusoid,18-Recover,899.820,29.326,0.114,0.145
Sinusoid,18-Recover,900.020,29.308,0.096,0.120
Sinusoid,18-Recover,900.220,29.292,0.08,0.145
Sinusoid,18-Recover,900.420,29.278,0.066,0.072
Sinusoid,18-Recover,900.620,29.263,0.051,0.096
Sinusoid,18-Recover,900.820,29.249,0.037,0.072
Sinusoid,18-Recover,901.020,29.237,0.025,0.072
Sinusoid,18-Recover,901.220,29.229,0.017,0.072
Sinusoid,18-Recover,901.420,29.225,0.013,0.072
Sinusoid,18-Recover,901.620,29.22,0.008,0.072
Sinusoid,18-Recover,901.820,29.215,0.003,0.047
Sinusoid,18-Recover,902.020,29.212,0,-0.002
Sinusoid,19-Stretch,902.030,29.212,0,-0.026
Sinusoid,19-Stretch,902.230,29.216,0.004,0.072
Sinusoid,19-Stretch,902.430,29.218,0.006,0.072
Sinusoid,19-Stretch,902.630,29.219,0.007,0.047
Sinusoid,19-Stretch,902.830,29.22,0.008,0.072
Sinusoid,19-Stretch,903.030,29.221,0.009,0.072
Sinusoid,19-Stretch,903.230,29.222,0.01,0.072
Sinusoid,19-Stretch,903.430,29.223,0.011,0.072
Sinusoid,19-Stretch,903.630,29.224,0.012,0.072
Sinusoid,19-Stretch,903.830,29.225,0.013,0.072
Sinusoid,19-Stretch,904.030,29.227,0.015,0.072
Sinusoid,19-Stretch,904.230,29.228,0.016,0.072
Sinusoid,19-Stretch,904.430,29.229,0.017,0.072
Sinusoid,19-Stretch,904.630,29.23,0.018,0.072
Sinusoid,19-Stretch,904.830,29.231,0.019,0.072
Sinusoid,19-Stretch,905.030,29.233,0.021,0.072
Sinusoid,19-Stretch,905.230,29.234,0.022,0.072
Sinusoid,19-Stretch,905.430,29.235,0.023,0.072
Sinusoid,19-Stretch,905.630,29.236,0.024,0.072
Sinusoid,19-Stretch,905.830,29.237,0.025,0.072
Sinusoid,19-Stretch,906.030,29.237,0.025,0.072
Sinusoid,19-Stretch,906.230,29.244,0.032,0.072
Sinusoid,19-Stretch,906.430,29.248,0.036,0.072
Sinusoid,19-Stretch,906.630,29.251,0.039,0.072
Sinusoid,19-Stretch,906.830,29.255,0.043,0.072
Sinusoid,19-Stretch,907.030,29.258,0.046,0.072
Sinusoid,19-Stretch,907.230,29.261,0.049,0.072
Sinusoid,19-Stretch,907.430,29.265,0.053,0.072
Sinusoid,19-Stretch,907.630,29.268,0.056,0.096
Sinusoid,19-Stretch,907.830,29.272,0.06,0.096
Sinusoid,19-Stretch,908.030,29.275,0.063,0.120
Sinusoid,19-Stretch,908.230,29.278,0.066,0.145
Sinusoid,19-Stretch,908.430,29.282,0.07,0.072
Sinusoid,19-Stretch,908.630,29.286,0.074,0.145
Sinusoid,19-Stretch,908.830,29.289,0.077,0.120
Sinusoid,19-Stretch,909.030,29.292,0.08,0.096
Sinusoid,19-Stretch,909.230,29.296,0.084,0.169
Sinusoid,19-Stretch,909.430,29.299,0.087,0.096
Sinusoid,19-Stretch,909.630,29.303,0.091,0.120
Sinusoid,19-Stretch,909.830,29.306,0.094,0.169
Sinusoid,19-Stretch,910.030,29.308,0.096,0.072
Sinusoid,19-Stretch,910.230,29.316,0.104,0.145
Sinusoid,19-Stretch,910.430,29.321,0.109,0.169
Sinusoid,19-Stretch,910.630,29.327,0.115,0.243
Sinusoid,19-Stretch,910.830,29.332,0.12,0.243
Sinusoid,19-Stretch,911.030,29.338,0.126,0.267
Sinusoid,19-Stretch,911.230,29.343,0.131,0.267
Sinusoid,19-Stretch,911.430,29.348,0.136,0.267
Sinusoid,19-Stretch,911.630,29.354,0.142,0.267
Sinusoid,19-Stretch,911.830,29.359,0.147,0.267
Sinusoid,19-Stretch,912.030,29.364,0.152,0.267
Sinusoid,19-Stretch,912.230,29.369,0.157,0.267
Sinusoid,19-Stretch,912.430,29.375,0.163,0.267
Sinusoid,19-Stretch,912.630,29.38,0.168,0.267
Sinusoid,19-Stretch,912.830,29.385,0.173,0.292
Sinusoid,19-Stretch,913.030,29.391,0.179,0.340
Sinusoid,19-Stretch,913.230,29.396,0.184,0.267
Sinusoid,19-Stretch,913.430,29.401,0.189,0.340
Sinusoid,19-Stretch,913.630,29.407,0.195,0.316
Sinusoid,19-Stretch,913.830,29.412,0.2,0.292
Sinusoid,19-Stretch,914.030,29.416,0.204,0.365
Sinusoid,19-Stretch,914.230,29.425,0.213,0.292
Sinusoid,19-Stretch,914.430,29.432,0.22,0.316
Sinusoid,19-Stretch,914.630,29.439,0.227,0.365
Sinusoid,19-Stretch,914.830,29.445,0.233,0.414
Sinusoid,19-Stretch,915.030,29.452,0.24,0.463
Sinusoid,19-Stretch,915.230,29.459,0.247,0.414
Sinusoid,19-Stretch,915.430,29.465,0.253,0.438
Sinusoid,19-Stretch,915.630,29.472,0.26,0.438
Sinusoid,19-Stretch,915.830,29.479,0.267,0.438
Sinusoid,19-Stretch,916.030,29.486,0.274,0.438
Sinusoid,19-Stretch,916.230,29.492,0.28,0.414
Sinusoid,19-Stretch,916.430,29.499,0.287,0.438
Sinusoid,19-Stretch,916.630,29.506,0.294,0.438
Sinusoid,19-Stretch,916.830,29.513,0.301,0.438
Sinusoid,19-Stretch,917.030,29.519,0.307,0.463
Sinusoid,19-Stretch,917.230,29.526,0.314,0.487
Sinusoid,19-Stretch,917.430,29.533,0.321,0.463
Sinusoid,19-Stretch,917.630,29.54,0.328,0.463
Sinusoid,19-Stretch,917.830,29.547,0.335,0.463
Sinusoid,19-Stretch,918.030,29.552,0.34,0.463
Sinusoid,19-Stretch,918.230,29.562,0.35,0.487
Sinusoid,19-Stretch,918.430,29.569,0.357,0.536
Sinusoid,19-Stretch,918.630,29.577,0.365,0.634
Sinusoid,19-Stretch,918.830,29.584,0.372,0.560
Sinusoid,19-Stretch,919.030,29.591,0.379,0.609
Sinusoid,19-Stretch,919.230,29.599,0.387,0.609
Sinusoid,19-Stretch,919.430,29.607,0.395,0.560
Sinusoid,19-Stretch,919.630,29.614,0.402,0.634
Sinusoid,19-Stretch,919.830,29.621,0.409,0.585
Sinusoid,19-Stretch,920.030,29.629,0.417,0.634
Sinusoid,19-Stretch,920.230,29.636,0.424,0.658
Sinusoid,19-Stretch,920.430,29.644,0.432,0.658
Sinusoid,19-Stretch,920.630,29.651,0.439,0.658
Sinusoid,19-Stretch,920.830,29.659,0.447,0.658
Sinusoid,19-Stretch,921.030,29.666,0.454,0.658
Sinusoid,19-Stretch,921.230,29.674,0.462,0.658
Sinusoid,19-Stretch,921.430,29.681,0.469,0.658
Sinusoid,19-Stretch,921.630,29.689,0.477,0.707
Sinusoid,19-Stretch,921.830,29.696,0.484,0.829
Sinusoid,19-Stretch,922.030,29.702,0.49,0.756
Sinusoid,19-Stretch,922.230,29.712,0.5,0.805
Sinusoid,19-Stretch,922.430,29.719,0.507,0.805
Sinusoid,19-Stretch,922.630,29.727,0.515,0.756
Sinusoid,19-Stretch,922.830,29.734,0.522,0.805
Sinusoid,19-Stretch,923.030,29.742,0.53,0.780
Sinusoid,19-Stretch,923.230,29.749,0.537,0.780
Sinusoid,19-Stretch,923.430,29.756,0.544,0.829
Sinusoid,19-Stretch,923.630,29.764,0.552,0.829
Sinusoid,19-Stretch,923.830,29.772,0.56,0.854
Sinusoid,19-Stretch,924.030,29.779,0.567,0.829
Sinusoid,19-Stretch,924.230,29.786,0.574,0.854
Sinusoid,19-Stretch,924.430,29.794,0.582,0.854
Sinusoid,19-Stretch,924.630,29.801,0.589,0.805
Sinusoid,19-Stretch,924.830,29.809,0.597,0.805
Sinusoid,19-Stretch,925.030,29.816,0.604,0.878
Sinusoid,19-Stretch,925.230,29.824,0.612,0.854
Sinusoid,19-Stretch,925.430,29.831,0.619,0.854
Sinusoid,19-Stretch,925.630,29.839,0.627,0.854
Sinusoid,19-Stretch,925.830,29.846,0.634,0.854
Sinusoid,19-Stretch,926.030,29.852,0.64,0.854
Sinusoid,19-Stretch,926.230,29.861,0.649,0.854
Sinusoid,19-Stretch,926.430,29.868,0.656,0.878
Sinusoid,19-Stretch,926.630,29.875,0.663,0.854
Sinusoid,19-Stretch,926.830,29.881,0.669,0.878
Sinusoid,19-Stretch,927.030,29.888,0.676,0.878
Sinusoid,19-Stretch,927.230,29.895,0.683,0.902
Sinusoid,19-Stretch,927.430,29.901,0.689,0.927
Sinusoid,19-Stretch,927.630,29.908,0.696,0.854
Sinusoid,19-Stretch,927.830,29.915,0.703,0.927
Sinusoid,19-Stretch,928.030,29.921,0.709,0.902
Sinusoid,19-Stretch,928.230,29.928,0.716,0.878
Sinusoid,19-Stretch,928.430,29.935,0.723,0.976
Sinusoid,19-Stretch,928.630,29.942,0.73,0.951
Sinusoid,19-Stretch,928.830,29.948,0.736,1.025
Sinusoid,19-Stretch,929.030,29.955,0.743,1.049
Sinusoid,19-Stretch,929.230,29.962,0.75,1.049
Sinusoid,19-Stretch,929.430,29.968,0.756,1.049
Sinusoid,19-Stretch,929.630,29.975,0.763,1.049
Sinusoid,19-Stretch,929.830,29.982,0.77,1.049
Sinusoid,19-Stretch,930.030,29.987,0.775,1.049
Sinusoid,19-Stretch,930.230,29.995,0.783,1.049
Sinusoid,19-Stretch,930.430,30,0.788,1.049
Sinusoid,19-Stretch,930.630,30.006,0.794,1.049
Sinusoid,19-Stretch,930.830,30.011,0.799,1.049
Sinusoid,19-Stretch,931.030,30.016,0.804,1.098
Sinusoid,19-Stretch,931.230,30.022,0.81,1.122
Sinusoid,19-Stretch,931.430,30.027,0.815,1.073
Sinusoid,19-Stretch,931.630,30.032,0.82,1.147
Sinusoid,19-Stretch,931.830,30.038,0.826,1.098
Sinusoid,19-Stretch,932.030,30.043,0.831,1.098
Sinusoid,19-Stretch,932.230,30.048,0.836,1.147
Sinusoid,19-Stretch,932.430,30.053,0.841,1.049
Sinusoid,19-Stretch,932.630,30.059,0.847,1.122
Sinusoid,19-Stretch,932.830,30.064,0.852,1.147
Sinusoid,19-Stretch,933.030,30.07,0.858,1.147
Sinusoid,19-Stretch,933.230,30.075,0.863,1.244
Sinusoid,19-Stretch,933.430,30.08,0.868,1.244
Sinusoid,19-Stretch,933.630,30.085,0.873,1.244
Sinusoid,19-Stretch,933.830,30.091,0.879,1.244
Sinusoid,19-Stretch,934.030,30.095,0.883,1.244
Sinusoid,19-Stretch,934.230,30.101,0.889,1.244
Sinusoid,19-Stretch,934.430,30.105,0.893,1.220
Sinusoid,19-Stretch,934.630,30.108,0.896,1.244
Sinusoid,19-Stretch,934.830,30.112,0.9,1.244
Sinusoid,19-Stretch,935.030,30.115,0.903,1.220
Sinusoid,19-Stretch,935.230,30.118,0.906,1.244
Sinusoid,19-Stretch,935.430,30.122,0.91,1.244
Sinusoid,19-Stretch,935.630,30.125,0.913,1.244
Sinusoid,19-Stretch,935.830,30.129,0.917,1.244
Sinusoid,19-Stretch,936.030,30.132,0.92,1.244
Sinusoid,19-Stretch,936.230,30.136,0.924,1.244
Sinusoid,19-Stretch,936.430,30.139,0.927,1.293
Sinusoid,19-Stretch,936.630,30.142,0.93,1.244
Sinusoid,19-Stretch,936.830,30.146,0.934,1.269
Sinusoid,19-Stretch,937.030,30.149,0.937,1.342
Sinusoid,19-Stretch,937.230,30.153,0.941,1.244
Sinusoid,19-Stretch,937.430,30.156,0.944,1.318
Sinusoid,19-Stretch,937.630,30.16,0.948,1.293
Sinusoid,19-Stretch,937.830,30.163,0.951,1.269
Sinusoid,19-Stretch,938.030,30.165,0.953,1.342
Sinusoid,19-Stretch,938.230,30.17,0.958,1.244
Sinusoid,19-Stretch,938.430,30.171,0.959,1.293
Sinusoid,19-Stretch,938.630,30.172,0.96,1.318
Sinusoid,19-Stretch,938.830,30.173,0.961,1.244
Sinusoid,19-Stretch,939.030,30.175,0.963,1.293
Sinusoid,19-Stretch,939.230,30.176,0.964,1.269
Sinusoid,19-Stretch,939.430,30.177,0.965,1.269
Sinusoid,19-Stretch,939.630,30.178,0.966,1.318
Sinusoid,19-Stretch,939.830,30.179,0.967,1.269
Sinusoid,19-Stretch,940.030,30.18,0.968,1.269
Sinusoid,19-Stretch,940.230,30.182,0.97,1.293
Sinusoid,19-Stretch,940.430,30.182,0.97,1.244
Sinusoid,19-Stretch,940.630,30.184,0.972,1.293
Sinusoid,19-Stretch,940.830,30.185,0.973,1.318
Sinusoid,19-Stretch,941.030,30.186,0.974,1.244
Sinusoid,19-Stretch,941.230,30.187,0.975,1.342
Sinusoid,19-Stretch,941.430,30.188,0.976,1.367
Sinusoid,19-Stretch,941.630,30.19,0.978,1.269
Sinusoid,19-Stretch,941.830,30.191,0.979,1.342
Sinusoid,19-Stretch,942.030,30.191,0.979,1.244
Sinusoid,19-Recover,942.060,30.191,0.979,1.244
Sinusoid,19-Recover,942.260,30.183,0.971,1.318
Sinusoid,19-Recover,942.460,30.178,0.966,1.318
Sinusoid,19-Recover,942.660,30.173,0.961,1.244
Sinusoid,19-Recover,942.860,30.168,0.956,1.293
Sinusoid,19-Recover,943.060,30.165,0.953,1.244
Sinusoid,19-Recover,943.260,30.148,0.936,1.269
Sinusoid,19-Recover,943.460,30.134,0.922,1.269
Sinusoid,19-Recover,943.660,30.12,0.908,1.244
Sinusoid,19-Recover,943.860,30.106,0.894,1.244
Sinusoid,19-Recover,944.060,30.095,0.883,1.244
Sinusoid,19-Recover,944.260,30.071,0.859,1.147
Sinusoid,19-Recover,944.460,30.048,0.836,1.122
Sinusoid,19-Recover,944.660,30.027,0.815,1.122
Sinusoid,19-Recover,944.860,30.004,0.792,1.049
Sinusoid,19-Recover,945.060,29.987,0.775,1.049
Sinusoid,19-Recover,945.260,29.958,0.746,1.025
Sinusoid,19-Recover,945.460,29.93,0.718,0.951
Sinusoid,19-Recover,945.660,29.902,0.69,0.927
Sinusoid,19-Recover,945.860,29.874,0.662,0.902
Sinusoid,19-Recover,946.060,29.852,0.64,0.854
Sinusoid,19-Recover,946.260,29.82,0.608,0.878
Sinusoid,19-Recover,946.460,29.789,0.577,0.854
Sinusoid,19-Recover,946.660,29.758,0.546,0.805
Sinusoid,19-Recover,946.860,29.727,0.515,0.805
Sinusoid,19-Recover,947.060,29.702,0.49,0.756
Sinusoid,19-Recover,947.260,29.67,0.458,0.658
Sinusoid,19-Recover,947.460,29.639,0.427,0.634
Sinusoid,19-Recover,947.660,29.608,0.396,0.560
Sinusoid,19-Recover,947.860,29.576,0.364,0.536
Sinusoid,19-Recover,948.060,29.552,0.34,0.463
Sinusoid,19-Recover,948.260,29.522,0.31,0.463
Sinusoid,19-Recover,948.460,29.494,0.282,0.414
Sinusoid,19-Recover,948.660,29.466,0.254,0.438
Sinusoid,19-Recover,948.860,29.438,0.226,0.340
Sinusoid,19-Recover,949.060,29.416,0.204,0.267
Sinusoid,19-Recover,949.260,29.392,0.18,0.316
Sinusoid,19-Recover,949.460,29.37,0.158,0.267
Sinusoid,19-Recover,949.660,29.348,0.136,0.267
Sinusoid,19-Recover,949.860,29.326,0.114,0.218
Sinusoid,19-Recover,950.060,29.308,0.096,0.072
Sinusoid,19-Recover,950.260,29.291,0.079,0.120
Sinusoid,19-Recover,950.460,29.277,0.065,0.145
Sinusoid,19-Recover,950.660,29.263,0.051,0.072
Sinusoid,19-Recover,950.860,29.248,0.036,0.072
Sinusoid,19-Recover,951.060,29.237,0.025,0.072
Sinusoid,19-Recover,951.260,29.229,0.017,0.072
Sinusoid,19-Recover,951.460,29.224,0.012,0.072
Sinusoid,19-Recover,951.660,29.22,0.008,0.072
Sinusoid,19-Recover,951.860,29.215,0.003,0.047
Sinusoid,20-Stretch,952.060,29.212,0,0.023
Sinusoid,20-Stretch,952.260,29.216,0.004,0.072
Sinusoid,20-Stretch,952.460,29.218,0.006,0.072
Sinusoid,20-Stretch,952.660,29.219,0.007,0.072
Sinusoid,20-Stretch,952.860,29.22,0.008,0.072
Sinusoid,20-Stretch,953.060,29.221,0.009,0.072
Sinusoid,20-Stretch,953.260,29.222,0.01,0.072
Sinusoid,20-Stretch,953.460,29.223,0.011,0.072
Sinusoid,20-Stretch,953.660,29.224,0.012,0.072
Sinusoid,20-Stretch,953.860,29.225,0.013,0.072
Sinusoid,20-Stretch,954.060,29.227,0.015,0.072
Sinusoid,20-Stretch,954.260,29.228,0.016,0.072
Sinusoid,20-Stretch,954.460,29.229,0.017,0.072
Sinusoid,20-Stretch,954.660,29.23,0.018,0.072
Sinusoid,20-Stretch,954.860,29.231,0.019,0.072
Sinusoid,20-Stretch,955.060,29.233,0.021,0.072
Sinusoid,20-Stretch,955.260,29.234,0.022,0.072
Sinusoid,20-Stretch,955.460,29.235,0.023,0.072
Sinusoid,20-Stretch,955.660,29.236,0.024,0.072
Sinusoid,20-Stretch,955.860,29.237,0.025,0.072
Sinusoid,20-Stretch,956.060,29.237,0.025,0.072
Sinusoid,20-Stretch,956.260,29.244,0.032,0.072
Sinusoid,20-Stretch,956.460,29.247,0.035,0.072
Sinusoid,20-Stretch,956.660,29.251,0.039,0.072
Sinusoid,20-Stretch,956.860,29.255,0.043,0.072
